Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
Solomon Uyaelunmo,TU,32,15.9,2,3.5,0.586,0,0.1,0.5,1,1.9,0.55,0.9,1.7,1.5,2.3,3.8,0.3,0.3,0.1,5.1
V.J. Holmes,LU,33,24.2,1.8,4.2,0.424,0.2,0.8,0.185,1.4,2.5,0.561,1.9,1.8,0.9,2.2,3,2.6,1.2,0.6,5.1
Zafir Williams,LMU,34,17,2.1,5,0.414,0.3,1.5,0.2,0.7,1,0.706,0.7,1.4,0.9,2.1,3,0.9,0.5,0.3,5.1
Alex Lomax,UM,35,20,1.7,4.7,0.366,0.2,1,0.206,1.5,2,0.732,1.7,1.7,0.9,2,2.9,2.5,1,0.1,5.1
Bryson Mozone,USCU,20,15.6,1.8,4.7,0.376,1.3,3.5,0.371,0.3,0.5,0.667,1,2.2,0.5,2.4,2.9,0.6,0.5,0.3,5.1
R.J. Eytle-Rock,UMBC,31,24.5,1.8,4.4,0.404,0.5,1.4,0.318,1.1,1.4,0.791,1.2,1.6,0.3,2.4,2.7,1.8,0.8,0.2,5.1
Marcus Bartley,SIU,32,24.1,1.7,4.3,0.387,1.2,3.4,0.37,0.5,0.8,0.708,1.5,2.3,0.1,1.8,1.9,2.4,0.6,0.1,5.1
Zion Cousins,HU,34,27.9,2.1,5.1,0.413,0.2,0.6,0.316,0.7,1.1,0.641,0.7,2.6,2.3,4.9,7.1,0.8,0.6,1,5.1
Dhamir Cosby-Roundtree,VILL,36,20.6,1.9,3,0.648,0,0,0,1.2,1.6,0.741,0.7,2.6,2.5,3.3,5.8,0.8,0.8,0.9,5.1
Felix Lemetti,FU,25,19.2,1.7,4.8,0.358,1.4,3.9,0.367,0.2,0.4,0.5,0.6,2,0.2,0.9,1.1,0.8,0.4,0,5.1
Chris Lester,UNH,26,19.9,2.1,4.8,0.435,0.6,1.7,0.349,0.3,0.7,0.474,1,2,2,2.4,4.3,1.2,0.5,0.1,5.1
Myo Baxter-Bell,LIB,36,15.3,2,4.1,0.483,0,0.3,0,1.1,1.4,0.745,1.2,2.4,0.8,1.8,2.6,1.5,0.6,0.2,5.1
Josh Martin,SCU,30,27.2,1.5,3.8,0.389,0.9,2.2,0.394,1.2,2,0.627,1.2,2.4,1.3,6.6,7.9,1.3,0.4,0.6,5
Drew Peterson,RU,32,19.8,1.6,4.7,0.34,0.8,2.6,0.298,1.1,1.4,0.756,1.1,1.3,0.6,2.8,3.4,1.5,0.4,0.1,5
Djimon Henson,MSU,33,18.8,1.8,5.5,0.324,1,3.1,0.311,0.5,0.6,0.842,0.5,1.3,0.6,1.5,2,0.7,0.1,0.2,5
Parker Ernsthausen,WRST,35,24.5,1.6,4.1,0.385,0.8,2.5,0.322,1.1,1.7,0.638,1.7,2,1.2,1.9,3.1,2.3,0.7,0.4,5
Jared Kimbrough,LU,29,18.9,2.1,3.4,0.612,0,0,0,0.9,1.6,0.532,1.2,2.6,2,2.9,4.9,0.7,0.5,0.7,5
Ayo Akinwole,UNO,32,19.4,1.7,3.7,0.466,0.6,1.3,0.465,0.9,1.2,0.811,0.8,1.4,0.4,1.6,2,1.7,0.9,0,5
Ty Groce,EMU,32,21.4,1.8,4.1,0.432,0.5,1.8,0.254,1,1.3,0.756,1.3,1.8,0.8,2.3,3.1,1,1.1,0.7,5
Jerome Desrosiers,PRIN,28,20.5,1.7,4.9,0.341,0.9,2.9,0.317,0.7,0.9,0.8,0.9,1.4,0.9,4.4,5.3,0.7,0.3,0.2,5
Nat Dixon,SMU,31,24.2,1.6,4.5,0.355,1,3.1,0.326,0.8,1,0.75,0.8,1,0.7,1.2,1.9,1.5,0.6,0,5
Jeffrey McClendon,LMU,30,23.2,1.7,4.2,0.402,0.4,1,0.414,1.2,1.5,0.783,1.2,2.5,0.5,1.6,2.1,1.6,1.5,0.1,5
Miles Brookins,LU,28,17.2,1.9,3.7,0.51,0.1,0.4,0.167,1.1,1.3,0.865,1.2,2.9,1.2,1.5,2.6,0.4,0.3,0.6,5
Kyle Clarke,KENN,30,22.4,2,5.7,0.357,0,0.2,0,0.9,1.3,0.7,1.8,2.1,0.6,2.6,3.2,1.6,0.9,0.2,5
Paul Rowley,W&M,23,16.9,1.9,4.8,0.4,0.8,2.5,0.316,0.4,0.5,0.75,1,2.5,0.4,1.6,2,1.3,0.5,0.7,5
Simeon Lepichev,FAU,33,23.4,2.1,4.7,0.439,0.2,0.8,0.214,0.7,1.1,0.595,1.3,2.1,1.9,3.4,5.3,0.7,0.3,0.6,5
Chris Martin,PC,33,17.1,1.6,3.8,0.435,0.3,1.2,0.289,1.4,2,0.682,0.9,1.8,0.9,2.5,3.4,1.2,0.6,0,5
William Boyer-Richard,WMY,32,19.4,1.5,3.4,0.454,1.2,2.3,0.493,0.8,1,0.774,1.2,1.8,0.1,1,1.1,1,0.3,0.1,5
Malik Metoyer,NSU,30,18.4,1.6,3.5,0.457,0.3,1.2,0.25,1.5,1.8,0.83,1.8,1.6,1.2,2.1,3.3,1.2,0.5,0.3,5
Kyle Stout,LC,30,16.2,1.7,3.9,0.448,1.3,3,0.422,0.2,0.2,1,0.8,1.5,0.2,1.6,1.8,0.8,0.3,0.1,5
Geno Crandall,GU,28,18.4,1.7,3.8,0.449,0.5,1.6,0.295,1.1,1.5,0.698,1.5,2.4,0.2,1.7,1.9,2.1,1.1,0.1,5
Andre Toure,HU,28,18.4,2,4.5,0.441,0.1,0.7,0.15,0.9,2.1,0.4,1.3,2.1,1.3,2,3.4,0.6,0.5,0.7,5
Lamar Hamrick,UDM,27,16.4,1.8,3.9,0.467,0.3,1.2,0.281,1,1.6,0.628,1.1,1.4,0.9,2,2.9,1.1,1.2,0.2,5
Alan Vest,WRST,35,23.1,1.8,3.8,0.485,0.7,1.7,0.41,0.6,0.8,0.69,0.8,1.4,1,3,3.9,0.9,0.7,0.1,4.9
Dominick Pickett,UCR,33,24.5,1.8,4.5,0.408,0.9,2.5,0.366,0.4,0.5,0.867,1.4,1.9,1,2.6,3.5,2.3,0.8,0.1,4.9
Jahmel Myers,UNO,32,17.6,1.7,3.8,0.458,0.1,0.3,0.444,1.4,1.7,0.815,1,2.6,1.2,1.9,3.1,0.9,0.5,0.3,4.9
"Robert Baker, Jr.",HAR,26,15.9,1.8,4.1,0.453,0.6,1.7,0.356,0.6,0.8,0.727,1,1.5,0.6,3.4,4,0.6,0.4,1,4.9
Cam Burrell,EIU,24,17.3,2.2,4,0.542,0,0,0,0.6,1.4,0.412,1,2.1,2,2.2,4.3,0.8,0.6,0.9,4.9
Jamal Bieniemy,OU,34,25.3,1.9,4.7,0.391,0.8,2,0.403,0.4,0.6,0.636,1.4,1.8,0.3,2.1,2.4,3.5,1.4,0.2,4.9
Miller Kopp,NU,32,16.4,1.9,5.1,0.37,0.7,2.2,0.319,0.4,0.6,0.7,1.1,1.6,0.5,1.7,2.2,1.1,0.4,0.4,4.9
Noah McCarty,NIU,34,15.6,2,4.2,0.472,0.2,0.8,0.286,0.6,1.1,0.611,0.9,2.2,0.7,2.7,3.4,0.7,0.4,0.4,4.9
"Vincent Williams, Jr.",VCU,33,15.5,1.5,3.3,0.459,0.2,0.8,0.24,1.7,2.4,0.688,1.5,2,1,2.3,3.3,1,1,0.4,4.9
Adokiye Iyaye,UTSA,32,18.3,1.7,3.5,0.486,0.3,1.3,0.256,1.2,1.5,0.755,0.5,1.3,0.5,0.9,1.4,0.8,0.5,0.1,4.9
Jared Sherfield,TTU,31,16.5,1.6,3.8,0.432,0.5,1.8,0.263,1.1,1.5,0.756,0.6,1.4,0.6,1.9,2.5,1.1,1.1,0,4.9
Nik Mains,NAU,31,15.4,1.7,3.5,0.495,0.5,1.6,0.306,0.9,1.3,0.7,0.5,1.5,0.5,1.4,1.9,0.3,0.5,0.4,4.9
Jordan Caruso,UIW,31,21.5,1.7,3.7,0.456,0.4,1.1,0.324,1.2,1.6,0.735,2.1,1.9,0.4,2.1,2.5,1.7,0.7,0.1,4.9
Sam Neumann,MSU,32,19.4,1.6,2.9,0.565,0.3,1.1,0.324,1.2,1.7,0.727,0.8,1.8,1.2,2.8,4.1,1.7,0.4,0.1,4.8
Andre Gustavson,RICH,31,22,1.8,3.9,0.471,0.5,1.5,0.34,0.6,1,0.625,0.8,2.5,0.8,1.5,2.3,1.5,1.1,0.3,4.8
Jordan Whitfield,CAM,29,22.1,1.8,4,0.44,0.8,2.2,0.344,0.6,0.7,0.8,0.9,1.4,0.4,1.6,2,2.2,0.6,0,4.8
Dravon Mangum,CHAR,29,19.3,1.5,4,0.368,0.6,2,0.271,1.3,2.1,0.633,1.2,2,0.8,1.8,2.6,0.4,0.3,0.5,4.8
Tereke Eckwood,MVSU,23,20.2,1.5,4.4,0.343,0.1,1.1,0.12,1.7,2.5,0.655,2,1.2,0.3,1.8,2.1,1.9,0.8,0,4.8
Kadeem Smithen,SC,33,19.4,1.4,2.9,0.474,0.6,1.4,0.404,1.5,1.8,0.787,0.7,1.7,0.3,1.9,2.2,1,1,0.3,4.8
Kevin Holland,USM,33,23.8,1.6,3.8,0.427,1.3,2.9,0.442,0.3,0.4,0.846,0.6,1.3,0.2,1.6,1.8,1.2,1,0.1,4.8
Aaren Edmead,NC A&T,32,17,1.5,4.4,0.331,0.7,2.2,0.319,1.2,1.7,0.704,1.6,1.3,0.2,0.9,1.1,1.3,0.6,0.1,4.8
Myles Johnson,RU,31,17.6,2.1,3.8,0.555,0,0,0,0.5,1.4,0.405,1.1,2.7,2.5,3.2,5.7,1.1,0.7,0.7,4.8
Jeameril Wilson,LU,31,16.5,1.7,3.1,0.547,0.3,0.6,0.5,1.2,1.5,0.8,1.2,2,0.7,2,2.6,0.7,0.4,0.4,4.8
Donoven Carlisle,UD,30,20.7,1.9,3.7,0.505,0.5,1.3,0.359,0.6,1,0.621,1.1,1.9,1.2,3.8,5,0.9,0.4,0.4,4.8
Michal Kozak,WSU,33,18.5,1.8,3.5,0.509,0.4,1.2,0.316,0.8,1.1,0.778,0.7,2.2,0.7,3.3,4,0.8,0.3,0.8,4.8
Blake Paul,TU,28,17.2,2.1,3.9,0.527,0,0,0,0.6,0.9,0.72,1.1,2,1.2,3.2,4.4,0.9,0.4,0.8,4.8
Wyatt Walker,NCST,36,17.9,1.9,3.2,0.581,0.1,0.1,0.4,0.9,1.4,0.667,1.1,3,1.8,2.6,4.5,0.8,0.4,0.9,4.8
Alfred Hollins,OSU,31,21.2,1.7,4.5,0.377,0.4,1.7,0.231,1,1.7,0.604,1.5,1.9,1.1,2.6,3.7,1.2,0.6,0.2,4.8
Brevin Pritzl,UW,34,19.7,1.5,3.2,0.463,0.9,2.3,0.41,0.9,1.1,0.833,0.3,1.1,0.4,2,2.4,0.5,0.3,0.1,4.8
Marquise Pointer,C of C,25,23.9,1.5,4.5,0.33,0.6,2,0.314,1.2,1.6,0.744,1.3,1.4,0.5,1.5,2,2.3,0.7,0.1,4.8
Jeff Pollard,WSU,29,18,1.9,3.2,0.591,0.1,0.3,0.3,0.9,1.1,0.781,0.7,1.4,0.8,1.7,2.6,0.6,0.4,0.1,4.8
Julius Van Sauers,LIU,32,23.3,1.4,4,0.349,0.6,1.8,0.305,1.4,2.1,0.657,1.2,3.1,1.2,3.3,4.6,1.3,0.4,0.4,4.8
Patrick Emilien,WMY,32,21.2,1.5,4.3,0.348,0.8,2.8,0.292,0.9,1.7,0.566,1.2,1,1.4,2.6,3.9,0.8,0.4,0.4,4.8
Pat Welch,USCU,32,17.6,1.6,3.8,0.415,1.4,3.5,0.405,0.2,0.2,0.833,0.4,1.3,0.2,0.9,1.1,0.8,0.5,0.1,4.8
Trevon Faulkner,NKU,35,20.4,1.9,3.3,0.591,0.3,0.7,0.346,0.6,1.1,0.568,0.9,2.4,1.1,1.4,2.5,1.1,0.5,0.3,4.7
Samuta Avea,UH,31,15.8,1.7,4.2,0.419,0.5,1.3,0.35,0.8,1.2,0.658,1,1.2,1,2.7,3.6,0.6,0.2,0.3,4.7
Houston Smith,BCU,31,22.5,1.8,4.4,0.422,0.5,1.5,0.333,0.6,1.1,0.514,1.5,1.8,1.1,1.9,3.1,1.4,0.6,0.3,4.7
Cameron Gottfried,CSUN,34,26.6,1.8,4.2,0.423,0.7,2.1,0.333,0.5,0.7,0.68,1.3,2.2,1.1,3.3,4.4,2.2,0.9,0.4,4.7
Spencer Franklin,LONG,34,18.6,1.5,2.8,0.526,0,0.1,0,1.8,2.3,0.772,1,3.2,1.6,1.9,3.6,0.4,0.4,0.4,4.7
Timmy Falls,UM,33,20.1,1.6,4.1,0.385,0.8,2.3,0.347,0.8,1,0.765,1.8,2.7,0.2,1.4,1.6,2.2,0.8,0.2,4.7
Jack Gordon,COR,22,19.5,1.4,3.7,0.366,0.6,2,0.295,1.4,1.8,0.775,1.3,2,0.5,1.2,1.8,1.5,0.4,0,4.7
Trey Touchet,MSU,29,27,1.8,5,0.354,0.7,2.6,0.284,0.5,0.6,0.778,1.1,1.4,0.2,2.4,2.7,3,0.8,0.1,4.7
Shamar Givance,UE,32,17,1.4,4,0.349,0.4,1.4,0.311,1.5,2,0.746,1.3,2.1,0.6,2.1,2.7,2.3,0.5,0,4.7
"Andre Washington, Jr.",ULM,35,19.7,1.8,3.3,0.557,0,0,0,1.1,1.8,0.587,1,2.3,2.5,3,5.5,0.4,0.3,0.3,4.7
Antwann Jones,UM,35,16.7,1.6,3.8,0.424,0.4,1.3,0.341,1.1,1.3,0.844,1.5,1.7,0.5,2.5,3,1.8,0.7,0.4,4.7
Francis Lacis,ORU,28,17.6,1.7,3.9,0.427,1.1,3,0.373,0.2,0.5,0.5,1,1.7,0.6,2.1,2.8,0.8,0.5,0.3,4.7
Trajan Wesley,LA,28,16.8,1.2,2.9,0.407,0.2,0.7,0.25,2.2,2.6,0.836,1,2,0.1,0.8,0.9,1.5,0.8,0.1,4.7
Kyle Ahrens,MSU,30,18.8,1.8,4,0.442,0.7,2.3,0.294,0.5,0.6,0.833,0.7,1.2,0.6,1.9,2.5,1,0.6,0.1,4.7
Jamuni McNeace,OU,30,15.2,2,4,0.5,0,0,0,0.7,1.7,0.42,0.8,2.2,0.9,2.6,3.5,0.4,0.2,0.8,4.7
Caleb Bennett,LU,23,18,1.6,4,0.398,0.4,1.5,0.294,1,1.3,0.8,1.3,1.4,0.3,1.6,1.9,1.3,0.7,0.1,4.7
Taj Benning,FU,28,22.9,1.7,4.5,0.37,0.5,1.7,0.312,0.8,1,0.759,1.3,1.9,0.5,2,2.5,1.7,0.6,0.1,4.7
Jaylan McGill,CHAR,28,26,1.6,4.1,0.404,0.9,2.6,0.361,0.5,0.7,0.65,0.8,1.8,0.2,1.5,1.7,0.7,0.3,0.1,4.7
Abdul Ado,MSU,31,24,1.6,2.7,0.614,0,0,0,1.4,2.2,0.623,1.1,2.8,1.7,2.8,4.5,0.4,0.6,1.8,4.7
Shakwon Barrett,TU,31,21.6,1.6,4.5,0.357,0.4,1.6,0.255,1,1.6,0.627,2.4,1.8,0.4,1.4,1.8,2.5,0.7,0.1,4.7
James Beck,OU,33,17.2,1.8,3.9,0.469,0,0.2,0.2,1,1.7,0.589,0.9,2.2,1.5,2.7,4.3,1,0.3,0.3,4.7
Jaylen McManus,C of C,33,18.7,1.7,3.8,0.46,0.6,1.6,0.365,0.6,1,0.636,0.7,1.6,1,2.7,3.8,0.3,0.2,0.2,4.7
Mike'l Simms,VCU,33,16,1.6,4.7,0.333,0.8,3.2,0.264,0.7,0.8,0.786,0.5,1,0.5,1.4,2,0.7,0.3,0.1,4.7
A.J. John,UCD,24,21.2,1.7,5.3,0.315,1,3.7,0.258,0.4,1,0.391,0.9,2.2,0.9,2.5,3.5,0.9,0.6,0.5,4.7
Cedrick Alley,U of H,37,18,1.5,4.4,0.348,0.8,3.1,0.267,0.8,1,0.763,0.7,1.2,1,2,2.9,0.7,0.5,0.2,4.6
Savior Akuwovo,HU,34,19.7,1.8,3.7,0.48,0,0.1,0,1.1,1.7,0.667,1,2.9,2.3,3,5.3,0.3,0.4,0.7,4.6
Jarriesse Blackmon,UCSB,31,19.2,1.8,3.3,0.553,0,0.1,0.5,0.9,1.6,0.58,0.6,2.5,1.5,2.3,3.8,1.1,0.5,0.7,4.6
Everson Davis,BU,33,21.6,1.8,4.6,0.379,0.3,1.1,0.297,0.8,1.3,0.605,0.8,1.2,0.8,1.8,2.6,1.1,0.8,0.1,4.6
Wyatt Lowell,UVU,35,15.6,1.6,4,0.41,1.2,3.1,0.376,0.2,0.3,0.7,0.9,2,0.3,2.2,2.6,0.5,0.5,0.2,4.6
Kerwin Smith,ORU,32,22.3,2,3.7,0.556,0,0,0,0.6,1.5,0.383,1.3,2.8,1.8,2.9,4.7,0.7,0.2,0.7,4.6
Tom Capuano,MAN,32,20.5,1.7,4.6,0.361,0.9,2.8,0.341,0.4,0.6,0.632,1.1,1.4,0.3,1.6,1.9,1.5,0.8,0,4.6
Jervae Robinson,WSU,32,18.1,1.8,4.8,0.375,0.6,2.1,0.288,0.5,0.7,0.682,1.3,1.6,0.2,1.2,1.4,1.9,0.4,0,4.6
Marcus Cohen,MER,29,21.3,1.9,4.1,0.45,0,0.1,0,0.9,2,0.448,2.1,1.6,0.3,1.5,1.8,3.7,0.8,0.1,4.6
Ed Croswell,LU,31,19.1,1.8,3.2,0.55,0,0,0,1.1,1.7,0.635,1.4,2.1,3.2,3.8,7,0.6,0.5,0.7,4.6
Dayon Griffin,UCF,28,17,1.6,4.2,0.373,0.9,3,0.301,0.6,0.9,0.64,0.8,1.4,0.4,1.7,2.1,1.1,0.7,0.2,4.6
Gerald Blackshear,UDM,30,18.4,1.8,2.7,0.679,0,0,0,0.9,1.6,0.583,0.9,2.8,2.2,2.8,5,0.2,0.9,0.4,4.6
Ivan Raut,FORD,30,20.1,1.6,4.3,0.367,1.2,3.6,0.327,0.3,0.5,0.562,0.7,1.3,0.2,2.3,2.5,0.5,0.6,0.1,4.6
Walter Jones,AAMU,30,21.1,1.8,5.3,0.344,0.5,2.1,0.254,0.4,0.8,0.48,1.4,3,0.6,2.3,2.9,1.2,1.1,0.2,4.6
Allen Betrand,TU,32,17.9,1.7,4.8,0.355,0.5,1.7,0.283,0.7,0.9,0.733,0.9,1.7,0.6,1.5,2.2,0.8,0.5,0.1,4.6
Steffon Mitchell,BC,27,29.1,1.1,2.7,0.425,0,0.7,0.056,2.3,4,0.565,0.8,2.3,2.8,5.1,7.9,2.3,1.1,1.2,4.6
Keith Charleston,SELU,31,24.5,1.8,4.7,0.381,0.3,1.4,0.209,0.7,1.1,0.618,1.6,2.6,1.2,3.2,4.4,1,0.3,0.2,4.6
Sidney Wilson,UConn,26,18.8,1.7,4.8,0.349,0.3,1.3,0.229,0.9,1.6,0.561,0.9,2.2,0.9,1.8,2.7,0.3,0.3,0.8,4.6
Carlos Jurgens,ORU,30,22.4,1.6,4.9,0.336,1.1,3.4,0.314,0.2,0.7,0.35,1.6,1.3,0.2,1.6,1.8,2,0.8,0.3,4.6
Jacob Boonyasith,AU,30,16.4,1.6,3.7,0.429,0.9,2.5,0.365,0.5,0.7,0.636,0.7,1.9,0.1,1.5,1.5,0.8,0.3,0.3,4.6
Greg King,NU,32,15.2,1.9,3.5,0.549,0,0,0,0.7,1.3,0.524,1.2,2,1.1,3.2,4.3,0.2,0.2,0.5,4.6
Hank Hollingsworth,POLY,29,21,2,3.4,0.586,0,0,0,0.6,1.3,0.432,1.1,2.1,2,2.6,4.6,0.1,0.2,1.1,4.6
Dalvin White,USCU,32,20.3,1.5,4.6,0.327,0.9,2.9,0.301,0.7,0.9,0.724,1.3,1.7,0.2,1.3,1.5,2.8,0.5,0,4.5
Kihei Clark,UVA,38,26.8,1.4,4.1,0.35,0.8,2.2,0.341,0.9,1.1,0.825,1,1.4,0.4,1.9,2.3,2.6,0.7,0,4.5
Jose Morales,PRIN,25,18.8,1.6,4.6,0.342,0.4,1.6,0.282,1,1.3,0.75,1.4,2.1,0.3,1.2,1.5,1.8,1.4,0,4.5
Marquell Carter,UAPB,29,21.3,1.6,4.3,0.373,0.6,1.8,0.333,0.7,1,0.714,1.3,2.1,1,2.4,3.4,1.1,0.6,0.2,4.5
Chad Brown,UCF,33,17.3,1.7,3.2,0.523,0,0,0,1.1,2,0.561,0.6,1.7,1.4,3.6,5,0.4,0.3,1,4.5
Kajon Brown,SELU,33,18.4,1.7,4.2,0.403,0.5,1.7,0.291,0.6,1,0.636,1,1.2,1.1,1.6,2.7,1,0.6,0.1,4.5
Emanuel Littles,UNA,30,22.5,1.8,4.3,0.423,0,0.2,0.167,0.8,1.6,0.49,1.3,2.6,3,4.9,8,0.6,0.3,0.6,4.5
Chuck Hannah,ELON,32,19.7,1.8,3.6,0.518,0.4,1.5,0.292,0.4,0.7,0.545,0.6,2.8,1.2,1.6,2.8,0.6,0.5,0.2,4.5
Canaan Bartley,UMES,32,24,1.6,4.8,0.342,0,0.3,0.091,1.2,1.7,0.736,1.7,2.2,0.7,3,3.7,1.2,1,0.1,4.5
Hugh Hogland,UP,30,15.4,1.8,3.3,0.541,0,0,0,0.9,1.7,0.56,1.4,1.5,1.1,2.1,3.2,0.5,0.3,0.3,4.5
David Morris,TSU,28,15.1,1.3,3.7,0.35,0.7,2.1,0.328,1.2,1.5,0.829,1.4,2.3,0.3,1.3,1.6,1,0.7,0,4.5
Moses Wood,TU,31,18.1,1.5,3.7,0.391,0.6,1.6,0.373,0.9,1.2,0.784,0.9,2.2,0.8,2.2,3.1,0.9,0.5,0.5,4.5
Austin Williams,MAR,31,16.4,1.8,3.4,0.524,0.1,0.2,0.4,0.8,1.7,0.491,1.5,2.2,0.7,1.7,2.4,1.1,0.7,0.1,4.5
Jael Scott,ASU,29,24.9,1.9,4,0.478,0.1,0.4,0.273,0.6,1.1,0.5,1.8,2.1,1.3,2.2,3.5,2,1.1,0.3,4.4
Jalen Seegars,UNCA,29,20.8,1.3,3.5,0.382,0.6,1.6,0.356,1.2,1.7,0.714,1.5,2.1,1.1,2.2,3.4,0.6,0.7,0.8,4.4
Daryl Edwards,LSU,9,17.1,1.4,3.7,0.394,0.7,2.2,0.3,0.9,1.2,0.727,1.3,1.1,0.4,1.1,1.6,1.2,0.3,0.1,4.4
Jeffrey Otchere,SB,33,18,1.7,3,0.561,0,0,0,1.1,1.7,0.655,1.2,3,1.6,2.6,4.2,0.5,0.2,2.4,4.4
Mike Kolawole,LU,33,16,1.6,4,0.405,0.1,0.7,0.174,1.1,1.9,0.581,1.2,1.3,1,2.6,3.6,1.6,0.9,0.1,4.4
Jermaine Harris,URI,33,17.2,1.5,3.3,0.445,0,0.3,0,1.5,1.9,0.762,1.3,2.8,1,1.9,2.8,0.4,0.5,0.3,4.4
William Tinsley,ISU,31,21.1,1.7,4.5,0.369,1,3.4,0.295,0.1,0.2,0.4,0.5,1.5,0.7,3.3,4,0.5,0.3,0.7,4.4
Cress Worthy,UNCA,31,24,1.6,4.6,0.345,0.5,1.8,0.246,0.8,1.2,0.676,1.7,2.4,0.7,2.8,3.5,2.1,0.9,0.1,4.4
R.J. Nembhard,TCU,36,17.2,1.4,4.1,0.351,0.6,2.1,0.299,0.9,1.4,0.615,1.2,1.2,0.1,2,2.1,0.9,0.5,0.4,4.4
Robin Duncan,UVM,34,23.8,1.4,3.7,0.384,0.2,1,0.171,1.4,1.9,0.75,1.4,1.7,1.1,2.6,3.6,2.5,0.7,0.2,4.4
Lysander Bracey,HU,34,16.2,1.4,4.4,0.311,1,3.1,0.324,0.7,0.8,0.857,0.4,0.7,0.4,1.3,1.7,0.6,0.4,0.1,4.4
Michael Benkert,BEL,32,22.6,1.4,3.5,0.389,1.1,3.1,0.35,0.6,0.7,0.818,0.6,1.9,0.4,1.2,1.7,0.6,0.3,0,4.4
R.J. Kelly,USA,33,26.5,1.5,3.7,0.39,0.4,1.7,0.25,1.1,1.6,0.673,1.3,3,1.5,2.6,4.1,1,0.7,0.7,4.4
Richardson Maitre,FAU,31,22.9,1.3,4.5,0.293,0.5,1.7,0.288,1.3,1.6,0.78,1.8,1.3,0.4,3.4,3.7,2.7,0.8,0.1,4.4
RayQuawndis Mitchell,U of I,31,18.2,1.3,3.6,0.345,0.9,2.6,0.338,1,1.2,0.816,1,1,0.2,1.6,1.8,1.2,0.2,0,4.4
Connor McCaffery,UI,34,18.6,1,2.9,0.361,0.2,0.9,0.207,2.1,2.9,0.753,1.3,1.8,0.4,1.1,1.4,3,0.7,0.1,4.4
Marcus McClary,MU,35,18.7,1.6,3.4,0.475,0.2,0.4,0.533,0.9,1.5,0.596,1.1,2.1,1,1.3,2.3,1,0.6,0.1,4.4
Paschal Chukwu,SU,33,20.1,1.5,2.1,0.721,0,0,0,1.4,2.2,0.639,0.9,3,2.5,2.9,5.4,0.2,0.7,1.7,4.4
Henry Baddley,BU,33,16.9,1.5,3.7,0.421,0.6,2.1,0.3,0.6,0.8,0.778,0.6,1.5,0.6,1.7,2.3,0.5,0.8,0.2,4.4
Matt Jackson,GCU,29,17.4,1.6,3.6,0.456,0.4,1.2,0.314,0.7,1.1,0.677,0.6,1.5,0.7,2.1,2.8,1,0.2,0.3,4.3
Rashaad Goolsby,PSU,32,18.3,1.4,2.9,0.473,0.1,0.5,0.118,1.5,2.3,0.662,0.8,1.5,1.5,2.2,3.7,0.8,0.7,0.4,4.3
"Marvin Nesbitt, Jr.",UMKC,32,18.3,1.6,4,0.391,0.3,1.2,0.275,0.9,1.4,0.622,1.2,2.4,1.2,3.1,4.3,1.3,0.7,0.4,4.3
Brady Ernst,FGC,27,16.8,1.7,2.7,0.625,0,0,0,1,1.8,0.551,1.1,1.8,1.5,2.7,4.1,0.9,0.3,0.6,4.3
Ben Shungu,UVM,33,18.7,1.5,2.8,0.522,0.5,0.8,0.556,1,1.5,0.667,1,2.1,0.7,2.2,2.9,1.2,0.6,0.2,4.3
Keon Williams,SFC,33,20.4,1.5,3.7,0.421,0.8,2.4,0.333,0.5,0.8,0.6,0.5,1.5,0.8,2.2,2.9,0.8,0.5,0.1,4.3
Taurus Samuels,DART,30,16.6,1.4,4,0.358,0.7,2.4,0.296,0.8,1.2,0.657,0.8,1.6,0.1,1.3,1.4,1,0.5,0.1,4.3
Terrance McBride,COR,31,22,1.5,4,0.379,0.3,1.3,0.2,1,1.4,0.727,0.8,1.3,0.3,1.8,2.1,1.7,0.6,0.1,4.3
Isaiah Washington,U of M,28,16.1,1.6,5.3,0.311,0.4,1.7,0.213,0.7,1,0.704,1.2,1.2,0.3,1.3,1.6,2.8,0.5,0.1,4.3
Xavier Castaneda,USF,38,18.7,1.2,3.7,0.333,0.4,1.4,0.321,1.4,2,0.697,1.6,1.5,0.5,1.1,1.6,1.7,0.5,0,4.3
Kaleb Joseph,CU,35,15.7,1.6,3.7,0.438,0.7,1.5,0.426,0.4,0.6,0.7,0.8,1.3,0.3,1.4,1.8,1.2,0.3,0.1,4.3
Jalen Hill,UCLA,33,20.3,1.5,2.6,0.563,0,0,0,1.3,2,0.677,1.1,2.1,1.9,4.2,6,1.2,0.4,0.4,4.3
Carter Hendricksen,UNF,33,17,1.3,3.9,0.341,0.8,2.8,0.272,0.9,1.1,0.806,1.2,1.7,0.8,3.2,3.9,1.3,0.2,0.2,4.3
Riley Grigsby,SEA,30,17.2,1.5,3.2,0.484,0.3,1,0.31,0.9,1.3,0.718,0.6,2.5,0.6,1.9,2.6,0.5,0.3,0.7,4.3
Taqwain Drummond,CSU,27,20.7,1.3,4.6,0.293,0.5,2.4,0.2,1.1,1.6,0.738,1.4,2.2,0.3,2.9,3.2,0.9,0.6,0.1,4.3
